dataset,feature_mode,method,detection_type,k,timestamp,nodes,score,outlier_count
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498755947.0,leaf1;leaf7,189.9214623277002,4
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498755949.0,spine3;spine2,26.83749191271007,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498755950.0,leaf5;spine4,774.3042428998908,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498755951.0,leaf1;leaf3,189.93331556452063,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498755952.0,leaf7;leaf6,65.15712720966816,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498755953.0,leaf2;spine3,69.90811355263212,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498755954.0,leaf5;spine4,774.306248728238,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498755955.0,leaf3;spine1,26.782001405219702,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498755956.0,leaf1;leaf7,189.94295100707922,4
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498755958.0,spine3;spine2,26.98614692991346,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498755959.0,leaf5;spine4,774.3079396247543,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498755960.0,leaf1;leaf7,189.95685874710844,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498755961.0,leaf6;leaf8,31.130012496283413,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498755962.0,leaf2;spine3,70.01976755296214,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498755963.0,leaf5;spine4,774.3109863669713,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498755964.0,leaf3;spine1,27.036099384069228,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498755965.0,leaf1;leaf7,189.96128008704687,4
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498755968.0,leaf5;spine4,774.3115446644468,4
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498755969.0,leaf1;leaf7,189.9680285343561,4
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498755970.0,leaf2;leaf6,70.0797940849617,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498755972.0,leaf5;spine4,774.3133107150121,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498755973.0,leaf3;spine1,27.105981435712817,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498755974.0,leaf1;leaf7,189.9784359308881,4
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498755977.0,leaf5;spine4,774.3158661406341,4
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498755978.0,leaf1;leaf7,189.98862922335456,4
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498755979.0,leaf2;leaf6,70.13385701946694,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498755981.0,leaf5;spine4,774.3179282613426,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498755982.0,leaf3;spine1,27.22189548377926,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498755983.0,leaf1;leaf7,190.0038261821818,4
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498755986.0,leaf5;spine4,774.3189959208629,4
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498755987.0,leaf1;leaf7,190.0150556439857,4
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498755988.0,leaf2;leaf6,70.19836127300492,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498755990.0,leaf5;spine4,774.3207715403954,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498755991.0,leaf7;leaf3,66.63021485432468,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498755992.0,leaf1;leaf6,190.01918484211893,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498755994.0,leaf5;spine3,774.3244420543791,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498755995.0,spine4;spine2,26.644693467868553,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498755996.0,leaf1;leaf7,190.0306935775594,4
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498755997.0,leaf2;leaf6,70.27200999748271,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498755999.0,leaf5;spine2,774.3256354176034,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756000.0,leaf7;leaf8,66.92846624119228,5
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756001.0,leaf1;leaf6,190.03289994266586,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756003.0,leaf5;spine3,774.327461984652,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756004.0,spine4;spine2,26.77845976508554,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756005.0,leaf1;leaf7,190.04491408802423,4
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756006.0,leaf2;leaf6,70.30100329889386,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756008.0,leaf5;spine2,774.3290583116302,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756009.0,leaf7;leaf8,67.25730293559907,5
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756010.0,leaf1;leaf6,190.0558959512792,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756012.0,leaf5;spine3,774.3304716868897,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756013.0,spine4;spine2,26.91238629879785,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756014.0,leaf1;leaf7,190.06722078950665,5
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756017.0,leaf5;spine2,774.3323343825916,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756018.0,leaf7;leaf8,67.59554000095366,5
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756019.0,leaf1;leaf6,190.08187239645181,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756021.0,leaf5;spine3,774.336581503138,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756022.0,spine4;spine2,27.052767389664208,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756023.0,leaf1;leaf7,190.09428973021025,6
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756026.0,leaf5;spine2,774.3376408378169,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756027.0,leaf7;leaf8,68.01684611037875,5
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756028.0,leaf1;leaf6,190.0936549914061,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756030.0,leaf5;spine3,774.3391485719351,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756031.0,leaf7;spine4,68.09810016923547,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756032.0,leaf1;leaf6,190.10261248597553,5
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756034.0,leaf5;spine3,774.3407295161138,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756036.0,leaf7;leaf8,68.25196916570485,5
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756037.0,leaf1;leaf2,190.11228938970888,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756039.0,leaf5;spine3,774.3431382081101,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756040.0,leaf7;leaf8,68.50718556426844,4
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756041.0,leaf1;leaf6,190.12341756096012,4
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756043.0,leaf5;spine3,774.5404618709641,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756045.0,leaf7;leaf8,68.57180133798406,5
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756046.0,leaf1;leaf2,190.13818544868985,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756049.0,leaf7;leaf8,68.76043913759456,6
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756050.0,leaf1;leaf6,191.1759347413801,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756052.0,leaf5;spine3,774.9769641062439,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756053.0,leaf7;spine2,69.10563853564408,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756054.0,spine4;leaf8,46.611126789424866,4
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756055.0,leaf1;leaf2,192.6803384494966,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756057.0,leaf5;spine2,775.7636666751342,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756058.0,spine4;leaf7,84.37488772645088,5
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756059.0,leaf1;leaf6,197.13079874164302,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756060.0,leaf2;spine3,88.38049832040231,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756062.0,leaf7;spine1,69.49223914720822,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756063.0,spine4;leaf3,131.18065173823678,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756064.0,leaf1;leaf2,203.57580351101618,4
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756066.0,leaf5;spine1,778.0283400241344,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756067.0,spine4;leaf3,152.61153559991698,4
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756068.0,leaf1;leaf6,211.0466516000927,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756069.0,leaf2;spine3,106.30584337488622,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756070.0,leaf5;spine2,779.1652513365697,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756071.0,leaf8;leaf7,95.86921350961026,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756072.0,spine4;leaf3,181.08492714614334,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756073.0,leaf1;leaf2,218.73368873384842,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756074.0,leaf5;spine2,780.3043163652826,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756076.0,spine4;leaf3,205.27786590426854,4
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756077.0,leaf1;leaf2,225.97495950804117,4
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756079.0,leaf5;spine1,781.3845265803742,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756080.0,leaf8;leaf7,117.52586945644934,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756081.0,leaf1;spine4,232.9909766571053,5
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756083.0,leaf5;spine1,783.1013415934602,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756085.0,spine4;leaf3,243.3733625887128,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756086.0,leaf1;leaf2,239.02028963747028,4
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756088.0,leaf5;spine1,783.3282541117302,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756089.0,leaf3;leaf8,149.40531559260523,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756090.0,spine4;leaf6,258.1232195019923,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756091.0,leaf1;leaf2,244.43343247222052,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756092.0,leaf5;spine1,784.1804558994756,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756093.0,leaf8;leaf7,140.22589380502652,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756094.0,spine4;leaf3,270.7942827840819,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756095.0,leaf1;leaf2,249.43206181437722,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756097.0,leaf5;spine1,784.9808741356012,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756098.0,leaf3;leaf8,162.54616556599552,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756099.0,spine4;leaf1,282.1665146350837,4
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756101.0,leaf5;spine2,785.4643741425724,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756102.0,leaf8;leaf7,145.43184758966106,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756103.0,spine4;leaf3,267.25400959571107,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756104.0,leaf1;leaf2,248.22753451300545,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756105.0,leaf5;spine2,792.6868940033002,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756107.0,leaf8;leaf3,135.50922755373068,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756108.0,spine4;leaf1,234.26996866242294,4
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756110.0,leaf5;spine2,791.9297956329129,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756111.0,leaf8;leaf7,118.93124562008846,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756112.0,spine4;leaf3,201.90476615465377,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756113.0,leaf1;leaf2,227.67339773024457,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756114.0,leaf5;spine2,790.0162924191067,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756115.0,leaf7;spine1,72.26281826015203,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756116.0,leaf8;leaf3,103.70944412597788,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756117.0,leaf1;spine4,216.28895962205416,4
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756119.0,leaf5;spine2,789.5728896490502,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756120.0,leaf8;leaf7,90.95723989297316,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756121.0,spine4;leaf3,139.08081323850413,4
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756122.0,leaf1;leaf2,213.3844434118633,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756123.0,leaf5;spine2,788.8050298753087,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756124.0,leaf8;leaf7,80.75753267280056,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756126.0,leaf1;spine4,208.72127275492844,5
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756128.0,leaf5;spine2,788.2577800995366,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756129.0,leaf8;leaf7,72.88578661844656,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756130.0,spine4;leaf3,115.93525308658262,4
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756131.0,leaf1;leaf2,205.37276378756667,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756132.0,leaf5;spine2,787.8540321612857,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756133.0,leaf7;leaf8,72.76626291697127,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756135.0,leaf1;spine4,202.84051605524888,5
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756137.0,leaf5;leaf7,787.5573851258131,4
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756138.0,leaf8;leaf3,60.83498433868615,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756139.0,spine4;leaf6,88.97087471959762,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756140.0,leaf1;leaf2,198.72846379165244,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756141.0,leaf5;spine2,787.2162703589904,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756142.0,leaf7;leaf8,73.115903246238,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756144.0,leaf1;leaf2,197.10872693649833,5
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756146.0,leaf7;spine2,73.41097364250486,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756147.0,leaf8;leaf3,50.12091083068831,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756148.0,spine4;leaf6,68.36841448986776,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756149.0,leaf1;leaf2,195.41172102517768,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756150.0,leaf5;spine2,786.779770487466,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756151.0,leaf7;leaf8,73.47116708474285,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756153.0,leaf1;leaf2,193.99637094043916,5
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756155.0,leaf7;spine2,73.6362523702255,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756156.0,leaf8;leaf3,43.16710840192067,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756157.0,spine4;leaf6,53.74259884536678,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756158.0,leaf1;leaf2,192.9848008391297,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756160.0,leaf7;leaf8,73.80095325755792,4
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756162.0,leaf1;leaf2,192.25371092887553,5
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756164.0,leaf7;leaf8,73.92865723624632,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756165.0,leaf3;spine1,34.49665636005873,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756166.0,leaf6;spine4,46.79563080559698,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756167.0,leaf1;leaf2,191.75057349514464,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756169.0,leaf7;leaf8,74.08380143869324,4
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756171.0,leaf1;leaf2,191.37208180974875,5
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756173.0,leaf7;leaf8,74.28275102286108,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756174.0,leaf3;spine1,33.095265204092684,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756175.0,leaf6;spine4,45.36867726037895,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756176.0,leaf1;leaf2,190.97617202996702,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756177.0,leaf5;leaf7,786.3619563628449,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756178.0,leaf8;spine2,36.5776459001805,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756180.0,leaf1;leaf2,190.94355819413477,5
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756182.0,leaf7;leaf8,74.58070012630282,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756183.0,leaf3;spine1,31.89881718906948,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756184.0,leaf6;spine4,44.639481637797296,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756185.0,leaf1;leaf2,190.82380270874194,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756186.0,leaf5;leaf7,786.3353203272562,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756187.0,leaf8;leaf3,35.81717828007592,4
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756189.0,leaf2;spine4,73.22385183408414,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756190.0,leaf5;leaf1,786.3275384374742,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756191.0,leaf7;leaf8,74.91363811638276,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756192.0,leaf3;spine1,31.309689143483922,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756193.0,leaf2;leaf6,73.17586205754714,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756194.0,leaf5;leaf1,786.3221341069808,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756196.0,leaf7;leaf8,75.07833689872312,5
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756198.0,leaf1;leaf2,190.99373548033745,4
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756200.0,leaf7;leaf8,75.25725934294462,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756201.0,leaf3;spine1,31.027546278618296,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756202.0,leaf2;leaf6,73.10222847454146,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756203.0,leaf5;leaf1,786.3182808923987,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756204.0,leaf7;leaf8,75.42369658927267,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756205.0,leaf3;spine2,30.959007151265368,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756207.0,leaf2;spine4,73.1136659050511,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756208.0,leaf5;leaf1,786.3182969322903,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756209.0,leaf8;spine2,35.39953540010415,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756210.0,leaf3;spine1,30.943317150005576,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756211.0,leaf2;leaf6,73.08716470319656,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756212.0,leaf5;leaf1,786.3174668031736,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756213.0,leaf7;leaf8,75.7321611744867,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756214.0,leaf3;spine2,30.95374868989251,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756216.0,leaf2;spine4,73.10041549866281,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756217.0,leaf5;leaf1,786.318495844599,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756218.0,leaf8;spine2,35.51478944444877,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756219.0,leaf3;spine1,30.97969943135347,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756220.0,leaf2;leaf6,73.10943009256933,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756221.0,leaf5;leaf1,786.3206281933859,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756222.0,leaf7;leaf8,76.07744695694032,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756223.0,leaf3;spine2,31.026158995238585,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756225.0,leaf2;spine4,73.13391305079551,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756226.0,leaf5;leaf1,786.322580470763,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756227.0,leaf8;spine2,35.6220441520362,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756228.0,leaf3;spine1,31.15374551437042,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756229.0,leaf2;leaf6,73.15499572394478,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756230.0,leaf5;leaf1,786.3238504246841,4
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756231.0,leaf7;leaf8,76.3857128858746,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756232.0,leaf3;spine2,31.13033249173405,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756234.0,leaf2;spine4,73.168117283316,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756235.0,leaf5;leaf1,786.3269462554106,4
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756237.0,leaf3;spine1,31.20989502045086,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756238.0,leaf2;leaf6,73.21391179194246,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756239.0,leaf5;leaf1,786.3277293603187,4
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756241.0,leaf3;spine2,31.233114251603862,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756243.0,leaf5;leaf2,786.3300484404323,4
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756244.0,leaf1;leaf7,191.01720225420857,3
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756245.0,leaf3;spine2,31.25099684224825,2
bgpclear_first,CompleteFeatures,MiniBatchKMeans,spatial,2,1498756246.0,leaf6;spine1,45.121201483583086,2
